Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
4849,2019-01-27,21,Tênis Linho,1,294,294,Shopping Eldorado
4869,2019-01-27,21,Sunga Liso,1,114,114,Shopping Eldorado
4925,2019-01-27,21,Sunga Xadrez,1,116,116,Shopping Eldorado
4925,2019-01-27,21,Camiseta Linho,2,223,446,Shopping Eldorado
4961,2019-01-27,21,Camiseta,1,180,180,Shopping Eldorado
4999,2019-01-27,21,Cueca Xadrez,1,60,60,Shopping Eldorado
5023,2019-01-28,21,Calça Xadrez,1,185,185,Shopping Eldorado
5023,2019-01-28,21,Chinelo Listrado,3,73,219,Shopping Eldorado
5029,2019-01-28,21,Relógio,3,200,600,Shopping Eldorado
5029,2019-01-28,21,Cinto Linho,2,248,496,Shopping Eldorado
5029,2019-01-28,21,Cinto Xadrez,1,215,215,Shopping Eldorado
5049,2019-01-28,21,Tênis Listrado,2,262,524,Shopping Eldorado
5049,2019-01-28,21,Chinelo,1,60,60,Shopping Eldorado
5067,2019-01-28,21,Sunga Listrado,5,114,570,Shopping Eldorado
5118,2019-01-28,21,Chinelo Listrado,2,73,146,Shopping Eldorado
5123,2019-01-28,21,Meia Estampa,1,50,50,Shopping Eldorado
5169,2019-01-28,21,Polo Liso,2,137,274,Shopping Eldorado
5169,2019-01-28,21,Chinelo Xadrez,3,66,198,Shopping Eldorado
5176,2019-01-28,21,Gorro,4,80,320,Shopping Eldorado
5191,2019-01-28,21,Meia,1,30,30,Shopping Eldorado
5191,2019-01-28,21,Tênis Listrado,1,262,262,Shopping Eldorado
5388,2019-01-29,21,Relógio Estampa,2,219,438,Shopping Eldorado
5388,2019-01-29,21,Calça,1,170,170,Shopping Eldorado
5429,2019-01-30,21,Camiseta Liso,1,187,187,Shopping Eldorado
5429,2019-01-30,21,Camisa Linho,2,141,282,Shopping Eldorado
5447,2019-01-30,21,Pulseira,4,70,280,Shopping Eldorado
5447,2019-01-30,21,Gorro Linho,1,124,124,Shopping Eldorado
5463,2019-01-30,21,Sapato Liso,4,368,1472,Shopping Eldorado
5463,2019-01-30,21,Camisa Listrado,2,108,216,Shopping Eldorado
5475,2019-01-30,21,Pulseira Linho,2,114,228,Shopping Eldorado
5532,2019-01-30,21,Gorro,3,80,240,Shopping Eldorado
5532,2019-01-30,21,Meia,3,30,90,Shopping Eldorado
5546,2019-01-30,21,Terno Linho,3,750,2250,Shopping Eldorado
5633,2019-01-31,21,Terno Estampa,3,706,2118,Shopping Eldorado
5633,2019-01-31,21,Terno Listrado,5,709,3545,Shopping Eldorado
5724,2019-01-31,21,Meia Liso,5,38,190,Shopping Eldorado
5724,2019-01-31,21,Chinelo Xadrez,1,66,66,Shopping Eldorado
5724,2019-01-31,21,Terno,2,700,1400,Shopping Eldorado
5819,2019-02-01,21,Gorro Liso,1,92,92,Shopping Eldorado
5819,2019-02-01,21,Short,1,90,90,Shopping Eldorado
5819,2019-02-01,21,Relógio Liso,3,216,648,Shopping Eldorado
5819,2019-02-01,21,Meia Linho,3,78,234,Shopping Eldorado
5865,2019-02-01,21,Mochila Linho,1,311,311,Shopping Eldorado
5865,2019-02-01,21,Tênis Xadrez,2,259,518,Shopping Eldorado
5865,2019-02-01,21,Meia Linho,5,78,390,Shopping Eldorado
5902,2019-02-01,21,Relógio,2,200,400,Shopping Eldorado
5916,2019-02-01,21,Sunga Xadrez,1,116,116,Shopping Eldorado
5926,2019-02-01,21,Relógio Listrado,1,218,218,Shopping Eldorado
5926,2019-02-01,21,Camisa Gola V Liso,1,118,118,Shopping Eldorado
5978,2019-02-01,21,Cinto Xadrez,4,215,860,Shopping Eldorado
6000,2019-02-02,21,Meia,2,30,60,Shopping Eldorado
6000,2019-02-02,21,Pulseira Liso,1,87,87,Shopping Eldorado
6077,2019-02-02,21,Cinto,5,200,1000,Shopping Eldorado
6114,2019-02-02,21,Cueca Linho,1,93,93,Shopping Eldorado
6114,2019-02-02,21,Cueca Estampa,1,66,66,Shopping Eldorado
6152,2019-02-02,21,Bermuda Linho,2,195,390,Shopping Eldorado
6152,2019-02-02,21,Sunga Estampa,4,120,480,Shopping Eldorado
6152,2019-02-02,21,Relógio,3,200,600,Shopping Eldorado
6152,2019-02-02,21,Mochila Liso,1,276,276,Shopping Eldorado
6167,2019-02-02,21,Meia,4,30,120,Shopping Eldorado
6207,2019-02-03,21,Relógio Estampa,2,219,438,Shopping Eldorado
6207,2019-02-03,21,Cueca Liso,1,69,69,Shopping Eldorado
6211,2019-02-03,21,Terno Linho,3,750,2250,Shopping Eldorado
6211,2019-02-03,21,Casaco Estampa,5,256,1280,Shopping Eldorado
6211,2019-02-03,21,Cueca Linho,5,93,465,Shopping Eldorado
6267,2019-02-03,21,Pulseira Liso,2,87,174,Shopping Eldorado
6267,2019-02-03,21,Pulseira Listrado,1,79,79,Shopping Eldorado
6298,2019-02-03,21,Cinto Liso,1,209,209,Shopping Eldorado
6300,2019-02-03,21,Camiseta Estampa,4,196,784,Shopping Eldorado
6326,2019-02-03,21,Tênis Linho,2,294,588,Shopping Eldorado
6326,2019-02-03,21,Sapato,3,350,1050,Shopping Eldorado
6326,2019-02-03,21,Bermuda Listrado,2,163,326,Shopping Eldorado
6330,2019-02-03,21,Relógio,2,200,400,Shopping Eldorado
6330,2019-02-03,21,Camisa Estampa,5,113,565,Shopping Eldorado
6330,2019-02-03,21,Relógio Estampa,1,219,219,Shopping Eldorado
6330,2019-02-03,21,Calça Linho,2,211,422,Shopping Eldorado
6358,2019-02-03,21,Meia Estampa,2,50,100,Shopping Eldorado
6425,2019-02-04,21,Pulseira Xadrez,4,87,348,Shopping Eldorado
6425,2019-02-04,21,Camisa Gola V Estampa,1,118,118,Shopping Eldorado
6508,2019-02-04,21,Camisa Xadrez,1,105,105,Shopping Eldorado
6508,2019-02-04,21,Short,5,90,450,Shopping Eldorado
6597,2019-02-05,21,Casaco,4,250,1000,Shopping Eldorado
6597,2019-02-05,21,Polo Listrado,1,149,149,Shopping Eldorado
6612,2019-02-05,21,Sapato Estampa,1,358,358,Shopping Eldorado
6612,2019-02-05,21,Terno Linho,4,750,3000,Shopping Eldorado
6620,2019-02-05,21,Cinto Estampa,5,209,1045,Shopping Eldorado
6620,2019-02-05,21,Camisa Estampa,1,113,113,Shopping Eldorado
6638,2019-02-05,21,Casaco Linho,1,299,299,Shopping Eldorado
6638,2019-02-05,21,Mochila Estampa,1,277,277,Shopping Eldorado
6638,2019-02-05,21,Camisa Linho,2,141,282,Shopping Eldorado
6653,2019-02-05,21,Meia Liso,5,38,190,Shopping Eldorado
6731,2019-02-05,21,Sunga,2,100,200,Shopping Eldorado
6756,2019-02-05,21,Pulseira Listrado,1,79,79,Shopping Eldorado
6772,2019-02-05,21,Polo Xadrez,2,142,284,Shopping Eldorado
6772,2019-02-05,21,Cueca Estampa,1,66,66,Shopping Eldorado
6779,2019-02-05,21,Meia Linho,1,78,78,Shopping Eldorado
6789,2019-02-05,21,Cueca Estampa,2,66,132,Shopping Eldorado
