Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
584,2019-01-05,5,Casaco Liso,1,255,255,Shopping União de Osasco
645,2019-01-05,5,Tênis Xadrez,1,259,259,Shopping União de Osasco
645,2019-01-05,5,Calça Xadrez,5,185,925,Shopping União de Osasco
645,2019-01-05,5,Mochila Linho,4,311,1244,Shopping União de Osasco
645,2019-01-05,5,Tênis Linho,2,294,588,Shopping União de Osasco
651,2019-01-05,5,Short,1,90,90,Shopping União de Osasco
651,2019-01-05,5,Short Xadrez,2,100,200,Shopping União de Osasco
651,2019-01-05,5,Sunga,1,100,100,Shopping União de Osasco
651,2019-01-05,5,Polo,2,130,260,Shopping União de Osasco
695,2019-01-05,5,Meia Liso,1,38,38,Shopping União de Osasco
695,2019-01-05,5,Meia Estampa,2,50,100,Shopping União de Osasco
695,2019-01-05,5,Sunga Liso,1,114,114,Shopping União de Osasco
695,2019-01-05,5,Cinto Estampa,1,209,209,Shopping União de Osasco
706,2019-01-05,5,Sunga Liso,2,114,228,Shopping União de Osasco
706,2019-01-05,5,Meia Listrado,2,37,74,Shopping União de Osasco
719,2019-01-05,5,Sunga Linho,2,149,298,Shopping União de Osasco
719,2019-01-05,5,Mochila Liso,1,276,276,Shopping União de Osasco
736,2019-01-05,5,Pulseira Xadrez,3,87,261,Shopping União de Osasco
765,2019-01-06,5,Tênis Linho,1,294,294,Shopping União de Osasco
765,2019-01-06,5,Gorro,1,80,80,Shopping União de Osasco
765,2019-01-06,5,Calça Estampa,1,177,177,Shopping União de Osasco
765,2019-01-06,5,Polo Xadrez,4,142,568,Shopping União de Osasco
765,2019-01-06,5,Calça Listrado,3,181,543,Shopping União de Osasco
765,2019-01-06,5,Sapato Linho,2,391,782,Shopping União de Osasco
797,2019-01-06,5,Pulseira Listrado,1,79,79,Shopping União de Osasco
797,2019-01-06,5,Casaco Liso,1,255,255,Shopping União de Osasco
797,2019-01-06,5,Gorro Xadrez,2,85,170,Shopping União de Osasco
809,2019-01-06,5,Terno Liso,2,720,1440,Shopping União de Osasco
828,2019-01-06,5,Cinto Liso,3,209,627,Shopping União de Osasco
828,2019-01-06,5,Camiseta Liso,4,187,748,Shopping União de Osasco
1019,2019-01-07,5,Camisa Gola V Listrado,2,116,232,Shopping União de Osasco
1065,2019-01-07,5,Terno Xadrez,1,709,709,Shopping União de Osasco
1096,2019-01-07,5,Tênis Estampa,2,256,512,Shopping União de Osasco
1104,2019-01-07,5,Meia Linho,1,78,78,Shopping União de Osasco
1104,2019-01-07,5,Camisa Linho,1,141,141,Shopping União de Osasco
1126,2019-01-08,5,Bermuda,1,150,150,Shopping União de Osasco
1138,2019-01-08,5,Cueca Estampa,3,66,198,Shopping União de Osasco
1139,2019-01-08,5,Polo Linho,1,176,176,Shopping União de Osasco
1167,2019-01-08,5,Meia Liso,5,38,190,Shopping União de Osasco
1167,2019-01-08,5,Polo Liso,4,137,548,Shopping União de Osasco
1184,2019-01-08,5,Calça,4,170,680,Shopping União de Osasco
1184,2019-01-08,5,Relógio,1,200,200,Shopping União de Osasco
1184,2019-01-08,5,Sapato Estampa,2,358,716,Shopping União de Osasco
1210,2019-01-08,5,Polo Estampa,3,138,414,Shopping União de Osasco
1212,2019-01-08,5,Camiseta Listrado,2,197,394,Shopping União de Osasco
1212,2019-01-08,5,Terno Xadrez,2,709,1418,Shopping União de Osasco
1253,2019-01-08,5,Chinelo Xadrez,1,66,66,Shopping União de Osasco
1253,2019-01-08,5,Camisa Gola V,4,100,400,Shopping União de Osasco
1253,2019-01-08,5,Sapato,2,350,700,Shopping União de Osasco
1297,2019-01-08,5,Short Estampa,2,96,192,Shopping União de Osasco
1297,2019-01-08,5,Polo Estampa,2,138,276,Shopping União de Osasco
1316,2019-01-08,5,Tênis,2,250,500,Shopping União de Osasco
1316,2019-01-08,5,Meia Estampa,2,50,100,Shopping União de Osasco
1387,2019-01-09,5,Calça Estampa,5,177,885,Shopping União de Osasco
1387,2019-01-09,5,Camisa Xadrez,1,105,105,Shopping União de Osasco
1414,2019-01-09,5,Cueca Linho,1,93,93,Shopping União de Osasco
1425,2019-01-09,5,Camiseta Liso,1,187,187,Shopping União de Osasco
1459,2019-01-09,5,Bermuda Liso,4,157,628,Shopping União de Osasco
1459,2019-01-09,5,Sapato Estampa,1,358,358,Shopping União de Osasco
1584,2019-01-10,5,Camisa Gola V Xadrez,1,107,107,Shopping União de Osasco
1584,2019-01-10,5,Calça Linho,4,211,844,Shopping União de Osasco
1630,2019-01-10,5,Sunga Estampa,3,120,360,Shopping União de Osasco
1649,2019-01-10,5,Cinto Estampa,1,209,209,Shopping União de Osasco
1649,2019-01-10,5,Tênis Linho,2,294,588,Shopping União de Osasco
1731,2019-01-11,5,Meia Liso,1,38,38,Shopping União de Osasco
1733,2019-01-11,5,Calça Linho,4,211,844,Shopping União de Osasco
1772,2019-01-11,5,Gorro Linho,1,124,124,Shopping União de Osasco
1788,2019-01-11,5,Camiseta Liso,2,187,374,Shopping União de Osasco
1788,2019-01-11,5,Polo Xadrez,1,142,142,Shopping União de Osasco
1788,2019-01-11,5,Calça Linho,1,211,211,Shopping União de Osasco
1793,2019-01-11,5,Camisa,2,100,200,Shopping União de Osasco
1801,2019-01-11,5,Short,1,90,90,Shopping União de Osasco
1801,2019-01-11,5,Camiseta Liso,1,187,187,Shopping União de Osasco
1801,2019-01-11,5,Mochila,2,270,540,Shopping União de Osasco
1802,2019-01-11,5,Cueca Liso,2,69,138,Shopping União de Osasco
1802,2019-01-11,5,Chinelo Linho,2,105,210,Shopping União de Osasco
1909,2019-01-12,5,Cinto Liso,1,209,209,Shopping União de Osasco
1909,2019-01-12,5,Gorro,1,80,80,Shopping União de Osasco
1909,2019-01-12,5,Mochila Estampa,2,277,554,Shopping União de Osasco
1939,2019-01-12,5,Bermuda Linho,4,195,780,Shopping União de Osasco
1942,2019-01-12,5,Bermuda Liso,1,157,157,Shopping União de Osasco
1944,2019-01-12,5,Pulseira Listrado,1,79,79,Shopping União de Osasco
1944,2019-01-12,5,Cueca Estampa,1,66,66,Shopping União de Osasco
1953,2019-01-12,5,Meia Liso,3,38,114,Shopping União de Osasco
1953,2019-01-12,5,Short,1,90,90,Shopping União de Osasco
1953,2019-01-12,5,Cinto Estampa,5,209,1045,Shopping União de Osasco
1953,2019-01-12,5,Sapato Liso,2,368,736,Shopping União de Osasco
2006,2019-01-12,5,Sapato,3,350,1050,Shopping União de Osasco
2012,2019-01-12,5,Camiseta Listrado,3,197,591,Shopping União de Osasco
2031,2019-01-12,5,Casaco Listrado,1,269,269,Shopping União de Osasco
2037,2019-01-12,5,Cinto Listrado,5,214,1070,Shopping União de Osasco
2159,2019-01-13,5,Cueca Linho,4,93,372,Shopping União de Osasco
2159,2019-01-13,5,Camisa Listrado,1,108,108,Shopping União de Osasco
2159,2019-01-13,5,Pulseira Xadrez,2,87,174,Shopping União de Osasco
2159,2019-01-13,5,Gorro Linho,1,124,124,Shopping União de Osasco
2159,2019-01-13,5,Camiseta Liso,5,187,935,Shopping União de Osasco
2187,2019-01-13,5,Meia Liso,4,38,152,Shopping União de Osasco
2212,2019-01-13,5,Pulseira Linho,1,114,114,Shopping União de Osasco
2212,2019-01-13,5,Calça Listrado,2,181,362,Shopping União de Osasco
2217,2019-01-13,5,Sunga Linho,1,149,149,Shopping União de Osasco
2217,2019-01-13,5,Calça Listrado,3,181,543,Shopping União de Osasco
2217,2019-01-13,5,Tênis Liso,5,266,1330,Shopping União de Osasco
2241,2019-01-13,5,Relógio Xadrez,1,214,214,Shopping União de Osasco
2241,2019-01-13,5,Cinto Xadrez,2,215,430,Shopping União de Osasco
2255,2019-01-13,5,Sapato Xadrez,2,368,736,Shopping União de Osasco
2255,2019-01-13,5,Mochila,1,270,270,Shopping União de Osasco
2285,2019-01-14,5,Polo Listrado,2,149,298,Shopping União de Osasco
2304,2019-01-14,5,Bermuda,2,150,300,Shopping União de Osasco
2346,2019-01-14,5,Sunga Xadrez,4,116,464,Shopping União de Osasco
2428,2019-01-14,5,Tênis Listrado,2,262,524,Shopping União de Osasco
2552,2019-01-15,5,Mochila Xadrez,3,283,849,Shopping União de Osasco
2552,2019-01-15,5,Camisa Gola V Liso,2,118,236,Shopping União de Osasco
2616,2019-01-15,5,Terno,1,700,700,Shopping União de Osasco
2616,2019-01-15,5,Short Linho,1,133,133,Shopping União de Osasco
2642,2019-01-15,5,Chinelo,1,60,60,Shopping União de Osasco
2649,2019-01-15,5,Bermuda Listrado,3,163,489,Shopping União de Osasco
2649,2019-01-15,5,Camisa Listrado,2,108,216,Shopping União de Osasco
2649,2019-01-15,5,Gorro Linho,4,124,496,Shopping União de Osasco
2656,2019-01-15,5,Bermuda Estampa,3,169,507,Shopping União de Osasco
2656,2019-01-15,5,Mochila Xadrez,1,283,283,Shopping União de Osasco
2656,2019-01-15,5,Casaco,3,250,750,Shopping União de Osasco
2656,2019-01-15,5,Polo Listrado,5,149,745,Shopping União de Osasco
2718,2019-01-16,5,Camisa Listrado,1,108,108,Shopping União de Osasco
2718,2019-01-16,5,Meia Xadrez,1,41,41,Shopping União de Osasco
2722,2019-01-16,5,Pulseira Liso,1,87,87,Shopping União de Osasco
2782,2019-01-16,5,Camisa Gola V,4,100,400,Shopping União de Osasco
2782,2019-01-16,5,Gorro Liso,1,92,92,Shopping União de Osasco
2798,2019-01-16,5,Terno Listrado,1,709,709,Shopping União de Osasco
2798,2019-01-16,5,Calça Xadrez,1,185,185,Shopping União de Osasco
2799,2019-01-16,5,Terno Liso,3,720,2160,Shopping União de Osasco
2799,2019-01-16,5,Casaco Listrado,1,269,269,Shopping União de Osasco
2853,2019-01-16,5,Short Linho,1,133,133,Shopping União de Osasco
2892,2019-01-16,5,Cueca Listrado,1,67,67,Shopping União de Osasco
3046,2019-01-17,5,Camiseta,5,180,900,Shopping União de Osasco
3046,2019-01-17,5,Cueca Xadrez,2,60,120,Shopping União de Osasco
3046,2019-01-17,5,Camiseta Linho,1,223,223,Shopping União de Osasco
3046,2019-01-17,5,Calça Listrado,2,181,362,Shopping União de Osasco
3071,2019-01-17,5,Relógio Listrado,1,218,218,Shopping União de Osasco
3071,2019-01-17,5,Bermuda,3,150,450,Shopping União de Osasco
3071,2019-01-17,5,Polo Estampa,3,138,414,Shopping União de Osasco
3071,2019-01-17,5,Camisa Estampa,2,113,226,Shopping União de Osasco
3084,2019-01-18,5,Sunga Liso,1,114,114,Shopping União de Osasco
3084,2019-01-18,5,Pulseira Xadrez,5,87,435,Shopping União de Osasco
3084,2019-01-18,5,Bermuda Listrado,2,163,326,Shopping União de Osasco
3119,2019-01-18,5,Mochila Linho,1,311,311,Shopping União de Osasco
3119,2019-01-18,5,Polo Linho,5,176,880,Shopping União de Osasco
3119,2019-01-18,5,Camisa Gola V Estampa,4,118,472,Shopping União de Osasco
3119,2019-01-18,5,Tênis Listrado,1,262,262,Shopping União de Osasco
3136,2019-01-18,5,Calça,3,170,510,Shopping União de Osasco
3136,2019-01-18,5,Polo Linho,2,176,352,Shopping União de Osasco
3260,2019-01-18,5,Sapato Liso,1,368,368,Shopping União de Osasco
3263,2019-01-18,5,Cinto Linho,2,248,496,Shopping União de Osasco
3272,2019-01-19,5,Terno Linho,1,750,750,Shopping União de Osasco
3272,2019-01-19,5,Cueca Liso,4,69,276,Shopping União de Osasco
3294,2019-01-19,5,Cueca Liso,2,69,138,Shopping União de Osasco
3297,2019-01-19,5,Sunga Liso,2,114,228,Shopping União de Osasco
3300,2019-01-19,5,Sapato Liso,2,368,736,Shopping União de Osasco
3309,2019-01-19,5,Mochila Estampa,2,277,554,Shopping União de Osasco
3325,2019-01-19,5,Gorro Liso,2,92,184,Shopping União de Osasco
3325,2019-01-19,5,Terno Xadrez,2,709,1418,Shopping União de Osasco
3325,2019-01-19,5,Short,1,90,90,Shopping União de Osasco
3333,2019-01-19,5,Bermuda,1,150,150,Shopping União de Osasco
3374,2019-01-19,5,Relógio Listrado,1,218,218,Shopping União de Osasco
3374,2019-01-19,5,Chinelo Liso,5,71,355,Shopping União de Osasco
3374,2019-01-19,5,Camiseta Listrado,1,197,197,Shopping União de Osasco
3374,2019-01-19,5,Casaco,1,250,250,Shopping União de Osasco
3375,2019-01-19,5,Relógio,2,200,400,Shopping União de Osasco
3378,2019-01-19,5,Sunga Liso,4,114,456,Shopping União de Osasco
3409,2019-01-19,5,Sunga Linho,2,149,298,Shopping União de Osasco
3418,2019-01-19,5,Camisa Gola V Linho,2,145,290,Shopping União de Osasco
3418,2019-01-19,5,Pulseira,2,70,140,Shopping União de Osasco
3450,2019-01-19,5,Camisa Xadrez,2,105,210,Shopping União de Osasco
3450,2019-01-19,5,Sunga Estampa,5,120,600,Shopping União de Osasco
3450,2019-01-19,5,Sapato Liso,1,368,368,Shopping União de Osasco
3479,2019-01-20,5,Camiseta Estampa,1,196,196,Shopping União de Osasco
3479,2019-01-20,5,Pulseira Xadrez,4,87,348,Shopping União de Osasco
3479,2019-01-20,5,Sunga Xadrez,4,116,464,Shopping União de Osasco
3479,2019-01-20,5,Sunga,1,100,100,Shopping União de Osasco
3503,2019-01-20,5,Sunga Linho,4,149,596,Shopping União de Osasco
3503,2019-01-20,5,Terno Listrado,2,709,1418,Shopping União de Osasco
3507,2019-01-20,5,Meia,3,30,90,Shopping União de Osasco
3507,2019-01-20,5,Calça Linho,2,211,422,Shopping União de Osasco
3584,2019-01-20,5,Camisa Gola V Linho,2,145,290,Shopping União de Osasco
3584,2019-01-20,5,Camisa Liso,2,105,210,Shopping União de Osasco
3584,2019-01-20,5,Terno Listrado,2,709,1418,Shopping União de Osasco
3610,2019-01-20,5,Tênis Listrado,2,262,524,Shopping União de Osasco
3610,2019-01-20,5,Bermuda Xadrez,1,155,155,Shopping União de Osasco
3610,2019-01-20,5,Sapato Liso,4,368,1472,Shopping União de Osasco
3610,2019-01-20,5,Sunga Linho,2,149,298,Shopping União de Osasco
3635,2019-01-20,5,Terno,1,700,700,Shopping União de Osasco
3635,2019-01-20,5,Polo Xadrez,1,142,142,Shopping União de Osasco
3678,2019-01-21,5,Calça Liso,3,190,570,Shopping União de Osasco
3678,2019-01-21,5,Cinto Estampa,1,209,209,Shopping União de Osasco
3698,2019-01-21,5,Cinto Estampa,2,209,418,Shopping União de Osasco
3704,2019-01-21,5,Camisa Estampa,2,113,226,Shopping União de Osasco
3704,2019-01-21,5,Sunga,3,100,300,Shopping União de Osasco
3719,2019-01-21,5,Relógio Linho,1,240,240,Shopping União de Osasco
3732,2019-01-21,5,Camisa Linho,2,141,282,Shopping União de Osasco
3732,2019-01-21,5,Tênis Xadrez,2,259,518,Shopping União de Osasco
3764,2019-01-21,5,Cueca Listrado,3,67,201,Shopping União de Osasco
3764,2019-01-21,5,Pulseira,2,70,140,Shopping União de Osasco
3764,2019-01-21,5,Sapato Listrado,3,363,1089,Shopping União de Osasco
3815,2019-01-21,5,Tênis Xadrez,1,259,259,Shopping União de Osasco
3833,2019-01-21,5,Camisa Gola V Listrado,1,116,116,Shopping União de Osasco
3833,2019-01-21,5,Sapato,1,350,350,Shopping União de Osasco
3869,2019-01-22,5,Sunga Estampa,1,120,120,Shopping União de Osasco
3964,2019-01-22,5,Terno Xadrez,1,709,709,Shopping União de Osasco
3964,2019-01-22,5,Polo Liso,3,137,411,Shopping União de Osasco
3989,2019-01-22,5,Casaco Linho,3,299,897,Shopping União de Osasco
3989,2019-01-22,5,Sunga Listrado,4,114,456,Shopping União de Osasco
3989,2019-01-22,5,Terno Liso,1,720,720,Shopping União de Osasco
4029,2019-01-22,5,Pulseira Xadrez,1,87,87,Shopping União de Osasco
4029,2019-01-22,5,Cinto Liso,5,209,1045,Shopping União de Osasco
4113,2019-01-23,5,Chinelo,1,60,60,Shopping União de Osasco
4141,2019-01-23,5,Pulseira Listrado,2,79,158,Shopping União de Osasco
4157,2019-01-23,5,Gorro,3,80,240,Shopping União de Osasco
4157,2019-01-23,5,Cinto Linho,1,248,248,Shopping União de Osasco
4193,2019-01-23,5,Pulseira Listrado,2,79,158,Shopping União de Osasco
4193,2019-01-23,5,Polo Estampa,1,138,138,Shopping União de Osasco
4219,2019-01-23,5,Relógio Xadrez,1,214,214,Shopping União de Osasco
4220,2019-01-23,5,Camisa,1,100,100,Shopping União de Osasco
4220,2019-01-23,5,Chinelo Liso,5,71,355,Shopping União de Osasco
4220,2019-01-23,5,Casaco Xadrez,2,259,518,Shopping União de Osasco
4220,2019-01-23,5,Camisa Gola V Liso,2,118,236,Shopping União de Osasco
4220,2019-01-23,5,Relógio Linho,3,240,720,Shopping União de Osasco
4271,2019-01-24,5,Meia Estampa,2,50,100,Shopping União de Osasco
4370,2019-01-24,5,Camisa Liso,2,105,210,Shopping União de Osasco
4370,2019-01-24,5,Terno Linho,1,750,750,Shopping União de Osasco
4370,2019-01-24,5,Chinelo Listrado,2,73,146,Shopping União de Osasco
4391,2019-01-24,5,Mochila Linho,2,311,622,Shopping União de Osasco
4554,2019-01-25,5,Camiseta,5,180,900,Shopping União de Osasco
4554,2019-01-25,5,Terno,2,700,1400,Shopping União de Osasco
4554,2019-01-25,5,Sunga Xadrez,2,116,232,Shopping União de Osasco
4554,2019-01-25,5,Short Liso,1,108,108,Shopping União de Osasco
4554,2019-01-25,5,Cinto Xadrez,1,215,215,Shopping União de Osasco
4630,2019-01-26,5,Sunga Linho,1,149,149,Shopping União de Osasco
4630,2019-01-26,5,Cueca Estampa,2,66,132,Shopping União de Osasco
4687,2019-01-26,5,Camiseta Liso,1,187,187,Shopping União de Osasco
4687,2019-01-26,5,Casaco,2,250,500,Shopping União de Osasco
4699,2019-01-26,5,Relógio Liso,2,216,432,Shopping União de Osasco
4699,2019-01-26,5,Cinto Xadrez,1,215,215,Shopping União de Osasco
4704,2019-01-26,5,Pulseira Xadrez,5,87,435,Shopping União de Osasco
4726,2019-01-26,5,Camisa Xadrez,3,105,315,Shopping União de Osasco
4754,2019-01-26,5,Chinelo Estampa,5,74,370,Shopping União de Osasco
4768,2019-01-26,5,Calça Estampa,1,177,177,Shopping União de Osasco
4798,2019-01-26,5,Cueca,2,50,100,Shopping União de Osasco
4798,2019-01-26,5,Sapato Xadrez,3,368,1104,Shopping União de Osasco
4798,2019-01-26,5,Bermuda Listrado,4,163,652,Shopping União de Osasco
4798,2019-01-26,5,Bermuda Liso,2,157,314,Shopping União de Osasco
4798,2019-01-26,5,Meia Liso,1,38,38,Shopping União de Osasco
4876,2019-01-27,5,Cueca Listrado,3,67,201,Shopping União de Osasco
4876,2019-01-27,5,Mochila Xadrez,1,283,283,Shopping União de Osasco
4920,2019-01-27,5,Camiseta Estampa,1,196,196,Shopping União de Osasco
4920,2019-01-27,5,Casaco Linho,1,299,299,Shopping União de Osasco
4964,2019-01-27,5,Cueca Linho,3,93,279,Shopping União de Osasco
4964,2019-01-27,5,Casaco Xadrez,1,259,259,Shopping União de Osasco
4964,2019-01-27,5,Relógio Xadrez,1,214,214,Shopping União de Osasco
5053,2019-01-28,5,Mochila,1,270,270,Shopping União de Osasco
5106,2019-01-28,5,Bermuda,3,150,450,Shopping União de Osasco
5163,2019-01-28,5,Gorro Xadrez,2,85,170,Shopping União de Osasco
5228,2019-01-29,5,Sunga Xadrez,3,116,348,Shopping União de Osasco
5246,2019-01-29,5,Relógio Estampa,3,219,657,Shopping União de Osasco
5246,2019-01-29,5,Cueca Xadrez,3,60,180,Shopping União de Osasco
5262,2019-01-29,5,Camisa Xadrez,1,105,105,Shopping União de Osasco
5262,2019-01-29,5,Bermuda Linho,2,195,390,Shopping União de Osasco
5262,2019-01-29,5,Sunga Linho,4,149,596,Shopping União de Osasco
5284,2019-01-29,5,Camisa Liso,1,105,105,Shopping União de Osasco
5296,2019-01-29,5,Camisa,2,100,200,Shopping União de Osasco
5296,2019-01-29,5,Tênis Linho,1,294,294,Shopping União de Osasco
5299,2019-01-29,5,Meia Linho,1,78,78,Shopping União de Osasco
5299,2019-01-29,5,Sapato Estampa,2,358,716,Shopping União de Osasco
5299,2019-01-29,5,Short Xadrez,3,100,300,Shopping União de Osasco
5299,2019-01-29,5,Gorro Estampa,5,93,465,Shopping União de Osasco
5331,2019-01-29,5,Tênis Xadrez,2,259,518,Shopping União de Osasco
5344,2019-01-29,5,Pulseira Estampa,1,87,87,Shopping União de Osasco
5403,2019-01-30,5,Calça,2,170,340,Shopping União de Osasco
5403,2019-01-30,5,Casaco,2,250,500,Shopping União de Osasco
5458,2019-01-30,5,Relógio Estampa,1,219,219,Shopping União de Osasco
5458,2019-01-30,5,Sunga Liso,1,114,114,Shopping União de Osasco
5477,2019-01-30,5,Cinto Xadrez,1,215,215,Shopping União de Osasco
5477,2019-01-30,5,Sapato,1,350,350,Shopping União de Osasco
5482,2019-01-30,5,Gorro Liso,1,92,92,Shopping União de Osasco
5482,2019-01-30,5,Camisa Gola V Estampa,4,118,472,Shopping União de Osasco
5489,2019-01-30,5,Camisa Liso,1,105,105,Shopping União de Osasco
5489,2019-01-30,5,Camisa Listrado,4,108,432,Shopping União de Osasco
5489,2019-01-30,5,Polo Liso,4,137,548,Shopping União de Osasco
5494,2019-01-30,5,Relógio Liso,1,216,216,Shopping União de Osasco
5498,2019-01-30,5,Calça Liso,2,190,380,Shopping União de Osasco
5550,2019-01-30,5,Casaco Estampa,2,256,512,Shopping União de Osasco
5550,2019-01-30,5,Short Liso,1,108,108,Shopping União de Osasco
5550,2019-01-30,5,Camisa Gola V Xadrez,3,107,321,Shopping União de Osasco
5588,2019-01-30,5,Camisa,2,100,200,Shopping União de Osasco
5588,2019-01-30,5,Relógio Liso,2,216,432,Shopping União de Osasco
5604,2019-01-31,5,Tênis Xadrez,2,259,518,Shopping União de Osasco
5624,2019-01-31,5,Camisa Xadrez,3,105,315,Shopping União de Osasco
5624,2019-01-31,5,Mochila Xadrez,2,283,566,Shopping União de Osasco
5713,2019-01-31,5,Bermuda Listrado,1,163,163,Shopping União de Osasco
5754,2019-01-31,5,Relógio Estampa,1,219,219,Shopping União de Osasco
5754,2019-01-31,5,Camiseta Xadrez,4,200,800,Shopping União de Osasco
5754,2019-01-31,5,Meia Estampa,1,50,50,Shopping União de Osasco
5793,2019-02-01,5,Cinto Linho,2,248,496,Shopping União de Osasco
5793,2019-02-01,5,Camiseta Estampa,5,196,980,Shopping União de Osasco
5813,2019-02-01,5,Cinto Listrado,1,214,214,Shopping União de Osasco
5813,2019-02-01,5,Relógio Listrado,2,218,436,Shopping União de Osasco
5890,2019-02-01,5,Short,3,90,270,Shopping União de Osasco
5890,2019-02-01,5,Tênis Estampa,3,256,768,Shopping União de Osasco
5890,2019-02-01,5,Camiseta Linho,2,223,446,Shopping União de Osasco
5890,2019-02-01,5,Camiseta Linho,1,223,223,Shopping União de Osasco
5929,2019-02-01,5,Short Liso,1,108,108,Shopping União de Osasco
5929,2019-02-01,5,Chinelo Liso,4,71,284,Shopping União de Osasco
5929,2019-02-01,5,Bermuda Estampa,1,169,169,Shopping União de Osasco
5938,2019-02-01,5,Casaco Listrado,3,269,807,Shopping União de Osasco
5944,2019-02-01,5,Meia,2,30,60,Shopping União de Osasco
5944,2019-02-01,5,Mochila Xadrez,1,283,283,Shopping União de Osasco
5962,2019-02-01,5,Chinelo Xadrez,1,66,66,Shopping União de Osasco
5962,2019-02-01,5,Polo,2,130,260,Shopping União de Osasco
6111,2019-02-02,5,Pulseira Liso,3,87,261,Shopping União de Osasco
6113,2019-02-02,5,Short Xadrez,4,100,400,Shopping União de Osasco
6113,2019-02-02,5,Pulseira Listrado,2,79,158,Shopping União de Osasco
6125,2019-02-02,5,Cueca Xadrez,5,60,300,Shopping União de Osasco
6127,2019-02-02,5,Gorro,1,80,80,Shopping União de Osasco
6127,2019-02-02,5,Relógio Liso,1,216,216,Shopping União de Osasco
6127,2019-02-02,5,Tênis,3,250,750,Shopping União de Osasco
6191,2019-02-03,5,Camiseta Xadrez,4,200,800,Shopping União de Osasco
6191,2019-02-03,5,Sunga Xadrez,2,116,232,Shopping União de Osasco
6191,2019-02-03,5,Camiseta,1,180,180,Shopping União de Osasco
6191,2019-02-03,5,Camisa Gola V Xadrez,3,107,321,Shopping União de Osasco
6233,2019-02-03,5,Camiseta Listrado,3,197,591,Shopping União de Osasco
6241,2019-02-03,5,Relógio,1,200,200,Shopping União de Osasco
6331,2019-02-03,5,Mochila Linho,5,311,1555,Shopping União de Osasco
6355,2019-02-03,5,Camisa Liso,1,105,105,Shopping União de Osasco
