Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Loja
1598,2019-01-10,18,Cinto,5,200,1000,Shopping Recife
1598,2019-01-10,18,Terno Liso,1,720,720,Shopping Recife
1598,2019-01-10,18,Mochila Listrado,1,275,275,Shopping Recife
1610,2019-01-10,18,Meia Listrado,3,37,111,Shopping Recife
1648,2019-01-10,18,Meia Estampa,1,50,50,Shopping Recife
1648,2019-01-10,18,Short Estampa,1,96,96,Shopping Recife
1683,2019-01-11,18,Camiseta Linho,4,223,892,Shopping Recife
1713,2019-01-11,18,Bermuda Liso,2,157,314,Shopping Recife
1713,2019-01-11,18,Calça Xadrez,2,185,370,Shopping Recife
1721,2019-01-11,18,Sunga Linho,1,149,149,Shopping Recife
1815,2019-01-11,18,Chinelo Xadrez,1,66,66,Shopping Recife
1815,2019-01-11,18,Camisa Xadrez,2,105,210,Shopping Recife
1815,2019-01-11,18,Camisa Gola V Liso,1,118,118,Shopping Recife
1815,2019-01-11,18,Pulseira Estampa,2,87,174,Shopping Recife
1815,2019-01-11,18,Camiseta,5,180,900,Shopping Recife
1815,2019-01-11,18,Tênis Liso,2,266,532,Shopping Recife
1833,2019-01-11,18,Camisa Listrado,3,108,324,Shopping Recife
1833,2019-01-11,18,Pulseira Listrado,2,79,158,Shopping Recife
1868,2019-01-12,18,Camisa Linho,3,141,423,Shopping Recife
1868,2019-01-12,18,Polo Linho,2,176,352,Shopping Recife
1966,2019-01-12,18,Bermuda Listrado,3,163,489,Shopping Recife
1974,2019-01-12,18,Camisa Xadrez,1,105,105,Shopping Recife
1996,2019-01-12,18,Cueca,3,50,150,Shopping Recife
1996,2019-01-12,18,Sapato Xadrez,1,368,368,Shopping Recife
1996,2019-01-12,18,Casaco Listrado,2,269,538,Shopping Recife
2026,2019-01-12,18,Relógio,1,200,200,Shopping Recife
2082,2019-01-12,18,Cinto Liso,5,209,1045,Shopping Recife
2105,2019-01-13,18,Bermuda Listrado,2,163,326,Shopping Recife
2105,2019-01-13,18,Short Liso,1,108,108,Shopping Recife
2132,2019-01-13,18,Sunga Liso,1,114,114,Shopping Recife
2132,2019-01-13,18,Sunga Estampa,5,120,600,Shopping Recife
2190,2019-01-13,18,Camisa Gola V Liso,2,118,236,Shopping Recife
2190,2019-01-13,18,Chinelo Linho,2,105,210,Shopping Recife
2243,2019-01-13,18,Pulseira Estampa,4,87,348,Shopping Recife
2243,2019-01-13,18,Camisa,1,100,100,Shopping Recife
2243,2019-01-13,18,Cueca Listrado,3,67,201,Shopping Recife
2243,2019-01-13,18,Cueca Estampa,2,66,132,Shopping Recife
2259,2019-01-13,18,Meia Xadrez,1,41,41,Shopping Recife
2259,2019-01-13,18,Calça Liso,1,190,190,Shopping Recife
2294,2019-01-14,18,Pulseira Estampa,1,87,87,Shopping Recife
2310,2019-01-14,18,Cinto Listrado,1,214,214,Shopping Recife
2310,2019-01-14,18,Gorro Listrado,1,97,97,Shopping Recife
2368,2019-01-14,18,Calça Xadrez,3,185,555,Shopping Recife
2436,2019-01-14,18,Cueca Liso,5,69,345,Shopping Recife
2520,2019-01-15,18,Relógio Linho,2,240,480,Shopping Recife
2520,2019-01-15,18,Chinelo Listrado,1,73,73,Shopping Recife
2590,2019-01-15,18,Tênis Linho,4,294,1176,Shopping Recife
2596,2019-01-15,18,Bermuda Linho,1,195,195,Shopping Recife
2600,2019-01-15,18,Short Xadrez,1,100,100,Shopping Recife
2600,2019-01-15,18,Sunga Estampa,1,120,120,Shopping Recife
2622,2019-01-15,18,Polo Linho,1,176,176,Shopping Recife
2622,2019-01-15,18,Meia Xadrez,2,41,82,Shopping Recife
2624,2019-01-15,18,Casaco,4,250,1000,Shopping Recife
2624,2019-01-15,18,Camisa Estampa,3,113,339,Shopping Recife
2664,2019-01-15,18,Camisa Gola V Linho,1,145,145,Shopping Recife
2664,2019-01-15,18,Mochila Listrado,4,275,1100,Shopping Recife
2715,2019-01-16,18,Mochila Listrado,4,275,1100,Shopping Recife
2734,2019-01-16,18,Camisa Xadrez,3,105,315,Shopping Recife
2736,2019-01-16,18,Pulseira Xadrez,1,87,87,Shopping Recife
2745,2019-01-16,18,Camiseta,1,180,180,Shopping Recife
2745,2019-01-16,18,Mochila,2,270,540,Shopping Recife
2752,2019-01-16,18,Gorro Estampa,3,93,279,Shopping Recife
2794,2019-01-16,18,Bermuda Linho,1,195,195,Shopping Recife
2794,2019-01-16,18,Camisa Linho,1,141,141,Shopping Recife
2896,2019-01-16,18,Short Xadrez,2,100,200,Shopping Recife
2897,2019-01-16,18,Short Estampa,1,96,96,Shopping Recife
2897,2019-01-16,18,Terno Estampa,5,706,3530,Shopping Recife
2897,2019-01-16,18,Meia Estampa,4,50,200,Shopping Recife
2920,2019-01-17,18,Short Listrado,5,102,510,Shopping Recife
2973,2019-01-17,18,Terno Liso,1,720,720,Shopping Recife
2973,2019-01-17,18,Cinto,1,200,200,Shopping Recife
2973,2019-01-17,18,Polo,5,130,650,Shopping Recife
2977,2019-01-17,18,Camisa Gola V,5,100,500,Shopping Recife
3019,2019-01-17,18,Camiseta Listrado,1,197,197,Shopping Recife
3098,2019-01-18,18,Gorro Xadrez,1,85,85,Shopping Recife
3098,2019-01-18,18,Polo Xadrez,1,142,142,Shopping Recife
3098,2019-01-18,18,Chinelo,3,60,180,Shopping Recife
3336,2019-01-19,18,Terno Listrado,1,709,709,Shopping Recife
3336,2019-01-19,18,Terno Xadrez,5,709,3545,Shopping Recife
3391,2019-01-19,18,Bermuda Listrado,1,163,163,Shopping Recife
3391,2019-01-19,18,Calça Linho,1,211,211,Shopping Recife
3391,2019-01-19,18,Bermuda Xadrez,1,155,155,Shopping Recife
3391,2019-01-19,18,Terno Liso,1,720,720,Shopping Recife
3391,2019-01-19,18,Bermuda,2,150,300,Shopping Recife
3459,2019-01-19,18,Bermuda Linho,2,195,390,Shopping Recife
3497,2019-01-20,18,Short Xadrez,3,100,300,Shopping Recife
3497,2019-01-20,18,Camiseta Xadrez,2,200,400,Shopping Recife
3514,2019-01-20,18,Cinto Liso,2,209,418,Shopping Recife
3514,2019-01-20,18,Calça Listrado,3,181,543,Shopping Recife
3530,2019-01-20,18,Meia,3,30,90,Shopping Recife
3538,2019-01-20,18,Pulseira Linho,2,114,228,Shopping Recife
3538,2019-01-20,18,Gorro Linho,1,124,124,Shopping Recife
3560,2019-01-20,18,Terno Xadrez,4,709,2836,Shopping Recife
3567,2019-01-20,18,Terno,2,700,1400,Shopping Recife
3567,2019-01-20,18,Gorro Liso,2,92,184,Shopping Recife
3597,2019-01-20,18,Relógio Liso,2,216,432,Shopping Recife
3597,2019-01-20,18,Pulseira,4,70,280,Shopping Recife
3597,2019-01-20,18,Cueca Liso,1,69,69,Shopping Recife
3604,2019-01-20,18,Camisa Gola V Xadrez,3,107,321,Shopping Recife
3604,2019-01-20,18,Camiseta Xadrez,3,200,600,Shopping Recife
3605,2019-01-20,18,Gorro Estampa,4,93,372,Shopping Recife
3622,2019-01-20,18,Terno Xadrez,1,709,709,Shopping Recife
3622,2019-01-20,18,Tênis Liso,2,266,532,Shopping Recife
3643,2019-01-20,18,Cueca Liso,3,69,207,Shopping Recife
3643,2019-01-20,18,Tênis Xadrez,3,259,777,Shopping Recife
3643,2019-01-20,18,Camisa Linho,5,141,705,Shopping Recife
3643,2019-01-20,18,Sunga Xadrez,3,116,348,Shopping Recife
3643,2019-01-20,18,Sapato Estampa,1,358,358,Shopping Recife
3673,2019-01-21,18,Bermuda Xadrez,4,155,620,Shopping Recife
3673,2019-01-21,18,Bermuda Linho,4,195,780,Shopping Recife
3673,2019-01-21,18,Bermuda,2,150,300,Shopping Recife
3734,2019-01-21,18,Casaco Listrado,1,269,269,Shopping Recife
3740,2019-01-21,18,Gorro,4,80,320,Shopping Recife
3750,2019-01-21,18,Cueca,1,50,50,Shopping Recife
3771,2019-01-21,18,Camisa Gola V Estampa,2,118,236,Shopping Recife
3878,2019-01-22,18,Pulseira Estampa,1,87,87,Shopping Recife
3896,2019-01-22,18,Cinto Estampa,1,209,209,Shopping Recife
3899,2019-01-22,18,Calça Liso,3,190,570,Shopping Recife
3941,2019-01-22,18,Meia Xadrez,3,41,123,Shopping Recife
3941,2019-01-22,18,Casaco Liso,1,255,255,Shopping Recife
3960,2019-01-22,18,Sapato Xadrez,1,368,368,Shopping Recife
3965,2019-01-22,18,Gorro,1,80,80,Shopping Recife
3965,2019-01-22,18,Bermuda Xadrez,1,155,155,Shopping Recife
3968,2019-01-22,18,Camiseta,3,180,540,Shopping Recife
3968,2019-01-22,18,Mochila Xadrez,3,283,849,Shopping Recife
4070,2019-01-23,18,Meia Listrado,3,37,111,Shopping Recife
4112,2019-01-23,18,Chinelo Linho,3,105,315,Shopping Recife
4112,2019-01-23,18,Terno Liso,4,720,2880,Shopping Recife
4114,2019-01-23,18,Relógio,2,200,400,Shopping Recife
4131,2019-01-23,18,Pulseira Estampa,5,87,435,Shopping Recife
4131,2019-01-23,18,Camisa Gola V Estampa,5,118,590,Shopping Recife
4142,2019-01-23,18,Polo Estampa,3,138,414,Shopping Recife
4142,2019-01-23,18,Cinto Linho,2,248,496,Shopping Recife
4150,2019-01-23,18,Polo Linho,1,176,176,Shopping Recife
4150,2019-01-23,18,Chinelo Liso,1,71,71,Shopping Recife
4158,2019-01-23,18,Pulseira Linho,1,114,114,Shopping Recife
4158,2019-01-23,18,Polo,3,130,390,Shopping Recife
4212,2019-01-23,18,Mochila,2,270,540,Shopping Recife
4212,2019-01-23,18,Calça Xadrez,1,185,185,Shopping Recife
4245,2019-01-24,18,Gorro Xadrez,4,85,340,Shopping Recife
4245,2019-01-24,18,Relógio Listrado,2,218,436,Shopping Recife
4267,2019-01-24,18,Short Linho,1,133,133,Shopping Recife
4294,2019-01-24,18,Sunga Xadrez,1,116,116,Shopping Recife
4305,2019-01-24,18,Gorro Estampa,1,93,93,Shopping Recife
4305,2019-01-24,18,Camisa Gola V Liso,2,118,236,Shopping Recife
4431,2019-01-25,18,Pulseira Xadrez,3,87,261,Shopping Recife
4453,2019-01-25,18,Sunga Estampa,2,120,240,Shopping Recife
4453,2019-01-25,18,Bermuda Linho,2,195,390,Shopping Recife
4481,2019-01-25,18,Cueca Xadrez,4,60,240,Shopping Recife
4496,2019-01-25,18,Sunga Liso,1,114,114,Shopping Recife
4498,2019-01-25,18,Camiseta Estampa,3,196,588,Shopping Recife
4502,2019-01-25,18,Sunga Linho,2,149,298,Shopping Recife
4502,2019-01-25,18,Chinelo Linho,1,105,105,Shopping Recife
4539,2019-01-25,18,Meia Estampa,1,50,50,Shopping Recife
4539,2019-01-25,18,Tênis Listrado,2,262,524,Shopping Recife
4552,2019-01-25,18,Camisa Gola V Estampa,1,118,118,Shopping Recife
4552,2019-01-25,18,Short,1,90,90,Shopping Recife
4552,2019-01-25,18,Pulseira,3,70,210,Shopping Recife
4579,2019-01-25,18,Cueca Listrado,1,67,67,Shopping Recife
4586,2019-01-25,18,Calça Linho,2,211,422,Shopping Recife
4596,2019-01-25,18,Terno Estampa,3,706,2118,Shopping Recife
4598,2019-01-25,18,Short Listrado,5,102,510,Shopping Recife
4598,2019-01-25,18,Terno,1,700,700,Shopping Recife
4598,2019-01-25,18,Cueca Linho,2,93,186,Shopping Recife
4600,2019-01-25,18,Terno,1,700,700,Shopping Recife
4600,2019-01-25,18,Camiseta,1,180,180,Shopping Recife
4658,2019-01-26,18,Bermuda Listrado,1,163,163,Shopping Recife
4658,2019-01-26,18,Terno Xadrez,1,709,709,Shopping Recife
4731,2019-01-26,18,Sapato,1,350,350,Shopping Recife
4731,2019-01-26,18,Chinelo Liso,2,71,142,Shopping Recife
4746,2019-01-26,18,Short Linho,3,133,399,Shopping Recife
4760,2019-01-26,18,Mochila Linho,2,311,622,Shopping Recife
4763,2019-01-26,18,Chinelo,1,60,60,Shopping Recife
4767,2019-01-26,18,Camisa Gola V Estampa,1,118,118,Shopping Recife
4767,2019-01-26,18,Bermuda Liso,3,157,471,Shopping Recife
4800,2019-01-26,18,Terno Estampa,2,706,1412,Shopping Recife
4800,2019-01-26,18,Casaco Linho,4,299,1196,Shopping Recife
4800,2019-01-26,18,Camisa Liso,3,105,315,Shopping Recife
4879,2019-01-27,18,Tênis Estampa,4,256,1024,Shopping Recife
5044,2019-01-28,18,Gorro Liso,2,92,184,Shopping Recife
5044,2019-01-28,18,Camiseta Linho,1,223,223,Shopping Recife
5044,2019-01-28,18,Gorro Listrado,1,97,97,Shopping Recife
5044,2019-01-28,18,Cueca Xadrez,1,60,60,Shopping Recife
5077,2019-01-28,18,Calça Listrado,1,181,181,Shopping Recife
5077,2019-01-28,18,Terno,1,700,700,Shopping Recife
5092,2019-01-28,18,Polo Xadrez,1,142,142,Shopping Recife
5117,2019-01-28,18,Cinto,1,200,200,Shopping Recife
5189,2019-01-28,18,Pulseira Liso,2,87,174,Shopping Recife
5189,2019-01-28,18,Calça Linho,1,211,211,Shopping Recife
5189,2019-01-28,18,Camiseta Listrado,3,197,591,Shopping Recife
5189,2019-01-28,18,Chinelo Xadrez,1,66,66,Shopping Recife
5190,2019-01-28,18,Terno,1,700,700,Shopping Recife
5199,2019-01-29,18,Camiseta Listrado,1,197,197,Shopping Recife
5221,2019-01-29,18,Camiseta Estampa,1,196,196,Shopping Recife
5221,2019-01-29,18,Pulseira Liso,1,87,87,Shopping Recife
5237,2019-01-29,18,Camisa Gola V,2,100,200,Shopping Recife
5237,2019-01-29,18,Chinelo Xadrez,3,66,198,Shopping Recife
5249,2019-01-29,18,Sapato Liso,2,368,736,Shopping Recife
5249,2019-01-29,18,Camisa Gola V Xadrez,1,107,107,Shopping Recife
5249,2019-01-29,18,Relógio Estampa,3,219,657,Shopping Recife
5263,2019-01-29,18,Chinelo Estampa,1,74,74,Shopping Recife
5265,2019-01-29,18,Sapato Liso,1,368,368,Shopping Recife
5265,2019-01-29,18,Calça Xadrez,3,185,555,Shopping Recife
5270,2019-01-29,18,Camisa Xadrez,2,105,210,Shopping Recife
5279,2019-01-29,18,Casaco Xadrez,3,259,777,Shopping Recife
5279,2019-01-29,18,Sunga Xadrez,3,116,348,Shopping Recife
5360,2019-01-29,18,Polo Linho,3,176,528,Shopping Recife
5392,2019-01-29,18,Sapato Linho,1,391,391,Shopping Recife
5420,2019-01-30,18,Cinto Xadrez,5,215,1075,Shopping Recife
5420,2019-01-30,18,Terno Linho,1,750,750,Shopping Recife
5420,2019-01-30,18,Gorro,1,80,80,Shopping Recife
5502,2019-01-30,18,Mochila Linho,2,311,622,Shopping Recife
5556,2019-01-30,18,Gorro Xadrez,1,85,85,Shopping Recife
5556,2019-01-30,18,Pulseira Linho,4,114,456,Shopping Recife
5567,2019-01-30,18,Terno Listrado,1,709,709,Shopping Recife
5578,2019-01-30,18,Sunga,1,100,100,Shopping Recife
5578,2019-01-30,18,Sapato Xadrez,1,368,368,Shopping Recife
5592,2019-01-31,18,Short Listrado,1,102,102,Shopping Recife
5592,2019-01-31,18,Camisa Gola V Listrado,3,116,348,Shopping Recife
5637,2019-01-31,18,Gorro Xadrez,5,85,425,Shopping Recife
5637,2019-01-31,18,Meia Listrado,2,37,74,Shopping Recife
5640,2019-01-31,18,Chinelo Linho,2,105,210,Shopping Recife
5640,2019-01-31,18,Calça Xadrez,5,185,925,Shopping Recife
5640,2019-01-31,18,Camisa Gola V Xadrez,1,107,107,Shopping Recife
5640,2019-01-31,18,Short Xadrez,2,100,200,Shopping Recife
5648,2019-01-31,18,Mochila Listrado,2,275,550,Shopping Recife
5648,2019-01-31,18,Polo,4,130,520,Shopping Recife
5652,2019-01-31,18,Meia Estampa,2,50,100,Shopping Recife
5652,2019-01-31,18,Chinelo Xadrez,1,66,66,Shopping Recife
5652,2019-01-31,18,Relógio Xadrez,2,214,428,Shopping Recife
5656,2019-01-31,18,Bermuda Xadrez,1,155,155,Shopping Recife
5659,2019-01-31,18,Calça Liso,1,190,190,Shopping Recife
5659,2019-01-31,18,Cinto Linho,3,248,744,Shopping Recife
5666,2019-01-31,18,Sunga,2,100,200,Shopping Recife
5690,2019-01-31,18,Mochila Liso,4,276,1104,Shopping Recife
5753,2019-01-31,18,Relógio Estampa,1,219,219,Shopping Recife
5775,2019-02-01,18,Cinto Linho,2,248,496,Shopping Recife
5775,2019-02-01,18,Camiseta Xadrez,2,200,400,Shopping Recife
5794,2019-02-01,18,Cinto Liso,4,209,836,Shopping Recife
5843,2019-02-01,18,Tênis Linho,2,294,588,Shopping Recife
5852,2019-02-01,18,Meia Linho,1,78,78,Shopping Recife
5852,2019-02-01,18,Camisa Gola V Estampa,2,118,236,Shopping Recife
5852,2019-02-01,18,Gorro Liso,1,92,92,Shopping Recife
5852,2019-02-01,18,Polo Estampa,2,138,276,Shopping Recife
5858,2019-02-01,18,Cueca Liso,2,69,138,Shopping Recife
5858,2019-02-01,18,Calça Listrado,1,181,181,Shopping Recife
5927,2019-02-01,18,Cinto Xadrez,4,215,860,Shopping Recife
5956,2019-02-01,18,Terno Linho,5,750,3750,Shopping Recife
5956,2019-02-01,18,Relógio,4,200,800,Shopping Recife
5965,2019-02-01,18,Casaco Listrado,2,269,538,Shopping Recife
5965,2019-02-01,18,Casaco,2,250,500,Shopping Recife
5982,2019-02-02,18,Polo Liso,3,137,411,Shopping Recife
5982,2019-02-02,18,Sapato Liso,1,368,368,Shopping Recife
5982,2019-02-02,18,Camisa Estampa,1,113,113,Shopping Recife
5982,2019-02-02,18,Pulseira Xadrez,2,87,174,Shopping Recife
5992,2019-02-02,18,Tênis Listrado,1,262,262,Shopping Recife
6011,2019-02-02,18,Sunga Estampa,4,120,480,Shopping Recife
6011,2019-02-02,18,Camisa Linho,1,141,141,Shopping Recife
6011,2019-02-02,18,Camisa Gola V Liso,2,118,236,Shopping Recife
6026,2019-02-02,18,Terno,2,700,1400,Shopping Recife
6036,2019-02-02,18,Relógio,1,200,200,Shopping Recife
6036,2019-02-02,18,Meia Liso,2,38,76,Shopping Recife
6036,2019-02-02,18,Chinelo,2,60,120,Shopping Recife
6045,2019-02-02,18,Cinto Linho,1,248,248,Shopping Recife
6065,2019-02-02,18,Terno Xadrez,1,709,709,Shopping Recife
6162,2019-02-02,18,Chinelo Xadrez,5,66,330,Shopping Recife
6162,2019-02-02,18,Cinto Linho,3,248,744,Shopping Recife
6205,2019-02-03,18,Sunga Estampa,1,120,120,Shopping Recife
6205,2019-02-03,18,Meia Listrado,4,37,148,Shopping Recife
6232,2019-02-03,18,Camisa,1,100,100,Shopping Recife
6232,2019-02-03,18,Sapato Linho,5,391,1955,Shopping Recife
6272,2019-02-03,18,Camiseta Xadrez,3,200,600,Shopping Recife
6272,2019-02-03,18,Tênis Linho,3,294,882,Shopping Recife
6272,2019-02-03,18,Mochila Listrado,1,275,275,Shopping Recife
6293,2019-02-03,18,Terno Listrado,1,709,709,Shopping Recife
6302,2019-02-03,18,Calça Estampa,2,177,354,Shopping Recife
6302,2019-02-03,18,Camiseta Estampa,1,196,196,Shopping Recife
6316,2019-02-03,18,Sapato Estampa,4,358,1432,Shopping Recife
6406,2019-02-04,18,Pulseira Listrado,1,79,79,Shopping Recife
6417,2019-02-04,18,Short,1,90,90,Shopping Recife
6417,2019-02-04,18,Sunga,2,100,200,Shopping Recife
6417,2019-02-04,18,Tênis Liso,3,266,798,Shopping Recife
6417,2019-02-04,18,Relógio Xadrez,3,214,642,Shopping Recife
6545,2019-02-04,18,Cinto Linho,2,248,496,Shopping Recife
6545,2019-02-04,18,Gorro Liso,2,92,184,Shopping Recife
6547,2019-02-04,18,Camisa Estampa,2,113,226,Shopping Recife
6598,2019-02-05,18,Gorro Linho,2,124,248,Shopping Recife
6598,2019-02-05,18,Chinelo,3,60,180,Shopping Recife
6598,2019-02-05,18,Bermuda Xadrez,1,155,155,Shopping Recife
6598,2019-02-05,18,Camisa Liso,2,105,210,Shopping Recife
6599,2019-02-05,18,Bermuda Listrado,2,163,326,Shopping Recife
6639,2019-02-05,18,Meia,1,30,30,Shopping Recife
6645,2019-02-05,18,Meia,1,30,30,Shopping Recife
6672,2019-02-05,18,Sunga Linho,1,149,149,Shopping Recife
6672,2019-02-05,18,Cueca Liso,1,69,69,Shopping Recife
6720,2019-02-05,18,Relógio Estampa,5,219,1095,Shopping Recife
6720,2019-02-05,18,Calça Xadrez,1,185,185,Shopping Recife
6720,2019-02-05,18,Sapato Xadrez,2,368,736,Shopping Recife
6720,2019-02-05,18,Camisa Xadrez,3,105,315,Shopping Recife
6723,2019-02-05,18,Polo,1,130,130,Shopping Recife
6736,2019-02-05,18,Chinelo Linho,2,105,210,Shopping Recife
6736,2019-02-05,18,Cinto Listrado,3,214,642,Shopping Recife
6736,2019-02-05,18,Short Xadrez,2,100,200,Shopping Recife
6736,2019-02-05,18,Cinto Xadrez,2,215,430,Shopping Recife
6796,2019-02-05,18,Meia Xadrez,1,41,41,Shopping Recife
6801,2019-02-06,18,Camisa,1,100,100,Shopping Recife
6817,2019-02-06,18,Gorro,3,80,240,Shopping Recife
6817,2019-02-06,18,Casaco Liso,1,255,255,Shopping Recife
6823,2019-02-06,18,Camisa Gola V Liso,2,118,236,Shopping Recife
6823,2019-02-06,18,Short Linho,1,133,133,Shopping Recife
6823,2019-02-06,18,Tênis Xadrez,2,259,518,Shopping Recife
6823,2019-02-06,18,Sunga Listrado,5,114,570,Shopping Recife
6823,2019-02-06,18,Terno Xadrez,5,709,3545,Shopping Recife
6834,2019-02-06,18,Sunga Listrado,2,114,228,Shopping Recife
6846,2019-02-06,18,Casaco Xadrez,2,259,518,Shopping Recife
6848,2019-02-06,18,Chinelo Xadrez,1,66,66,Shopping Recife
6889,2019-02-06,18,Casaco Xadrez,5,259,1295,Shopping Recife
6937,2019-02-06,18,Sunga Listrado,1,114,114,Shopping Recife
7011,2019-02-07,18,Relógio Liso,2,216,432,Shopping Recife
7058,2019-02-07,18,Sunga Linho,1,149,149,Shopping Recife
7058,2019-02-07,18,Relógio Listrado,2,218,436,Shopping Recife
7074,2019-02-07,18,Casaco Liso,2,255,510,Shopping Recife
7074,2019-02-07,18,Tênis Listrado,5,262,1310,Shopping Recife
7081,2019-02-07,18,Bermuda Xadrez,3,155,465,Shopping Recife
